Product ,,,Item Categorization,,,,,,,,,,Item Specs,,,,,,,,,,,,,,,Images,Pricing,,
SKU,SKU #,Product Satus,Product type,Style (Pattern),Category,Category (Trim),Collection,Usage,Color 1,Color 2,Fire Code,Min Order Qty.,Content,Cleaning Code,Finish,Style,Usage2,Repeat,Width (inches),Abrasion,Category2,Direction,Fire Code2,Color,Weight,Collection2,Roll size,File Name,Price Level 1,Price Level 3,Price Level 5
0830-Antique,00097,Current,Trim,Metallic,,Cords,Metallic Collection,Multi-purpose,Green,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,0.5,,,,,Green,,Metallic Collection,27.5 yds (25 m),0830-ANTIQUE.jpg,$1.59,$4.54,$3.18
0830-Gold,00098,Discontinued,Trim,Metallic,,Cords,Metallic Collection,Multi-purpose,Gold,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,0.5,,,,,Gold,,Metallic Collection,27.5 yds (25 m),,$1.59,$4.54,$3.18
0830-Titanium,00099,Current,Trim,Metallic,,Cords,Metallic Collection,Multi-purpose,Black,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,0.5,,,,,Black,,Metallic Collection,27.5 yds (25 m),0830-TITANIUM.jpg,$1.59,$4.54,$3.18
0879-Silver,00100,Current,Trim,Metallic,,Lip Cords,Metallic Collection,Multi-purpose,Silver,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,0.5,,,,,Silver,,Metallic Collection,27.5 yds (25 m),0879-SILVER.jpg,$1.87,$4.22,$3.74
0879-Antique,00101,Current,Trim,Metallic,,Lip Cords,Metallic Collection,Multi-purpose,Green,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,0.5,,,,,Green,,Metallic Collection,27.5 yds (25 m),0879-ANTIQUE.jpg,$1.87,$4.22,$3.74
0879-Gold,00102,Discontinued,Trim,Metallic,,Lip Cords,Metallic Collection,Multi-purpose,Gold,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,0.5,,,,,Gold,,Metallic Collection,27.5 yds (25 m),,$1.87,$4.22,$3.74
0879-Titanium,00103,Current,Trim,Metallic,,Lip Cords,Metallic Collection,Multi-purpose,Black,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,0.5,,,,,Black,,Metallic Collection,27.5 yds (25 m),0879-TITANIUM.jpg,$1.87,$4.22,$3.74
09000 Col. Coral,00104,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Coral,,Metallic Collection,Package of 12 pcs,,$9.76,$13.46,$19.52
09000 Col. Crimson,00105,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Crimson,,Metallic Collection,Package of 12 pcs,,$9.76,$13.46,$19.52
09000 Col. Dutches,00106,Current,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Multi,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Dutches,,Metallic Collection,Package of 12 pcs,Countryside-09000-Dutches.jpg,$9.76,$13.46,$19.52
09000 Col. Ebony,00107,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Ebony,,Metallic Collection,Package of 12 pcs,,$9.76,$13.46,$19.52
09000 Col. Oregano,00108,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Oregano,,Metallic Collection,Package of 12 pcs,,$9.76,$13.46,$19.52
09000 Col. Surf,00109,Current,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Multi,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Surf,,Metallic Collection,Package of 12 pcs,Countryside-09000-Surf.jpg,$9.76,$13.46,$19.52
09000 Col. Wenge,00110,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Wenge,,Metallic Collection,Package of 12 pcs,,$9.76,$13.46,$19.52
09000 Col. Winter Wheat,00111,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Winter Wheat,,Metallic Collection,Package of 12 pcs,,$9.76,$13.46,$19.52
09100 Col. Coral,00112,Current,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Pink,Yellow,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Coral,,Metallic Collection,Package of 12 pcs,09100 Col. Coral.jpg,$4.86,$6.68,$9.72
09100 Col. Crimson,00113,Current,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Red,Yellow,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Crimson,,Metallic Collection,Package of 12 pcs,Countryside-09100-Crimson.jpg,$4.86,$6.68,$9.72
09100 Col. Dutches,00114,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Silver,Neutral,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Dutches,,Metallic Collection,Package of 12 pcs,,$4.86,$6.68,$9.72
09100 Col. Ebony,00115,Current,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Multi,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Ebony,,Metallic Collection,Package of 12 pcs,Countryside-09100-Ebony.jpg,$4.86,$6.68,$9.72
09100 Col. Oregano,00116,Current,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Neutral,Yellow,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Oregano,,Metallic Collection,Package of 12 pcs,Countryside-09100-Oregano.jpg,$4.86,$6.68,$9.72
09100 Col. Surf,00117,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Grey,Neutral,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Surf,,Metallic Collection,Package of 12 pcs,,$4.86,$6.68,$9.72
09100 Col. Wenge,00118,Current,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Brown,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Wenge,,Metallic Collection,Package of 12 pcs,Countryside-09100-Wenge.jpg,$4.86,$6.68,$9.72
09100 Col. Winter Wheat,00119,Discontinued,Trim,Solid/Plain,,Tieback/Holdback,Countryside,Multi-purpose,Multi,,,12,45% Polyester / 45% Rayon / 10% Plastic,,,Solid/Plain,Multi-purpose,,,,,,,Winter Wheat,,Metallic Collection,Package of 12 pcs,,$4.86,$6.68,$9.72
"114"" Venetian - C - Antique",00120,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Gold,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Antique,,Venetian,Approximately 40 yards ,Venetian-C-Antique.jpg,$12.76,$14.90,$25.52
"114"" Venetian - C - Aqua",00121,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Blue,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Aqua,,Venetian,Approximately 40 yards ,Venetian-C-Aqua.jpg,$12.76,$14.90,$25.52
"114"" Venetian - C - Brick",00122,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Brick,,Venetian,Approximately 40 yards ,Venetian-C-Brick.jpg,$12.76,$14.90,$25.52
"114"" Venetian - C - Cream",00123,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Neutral,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Cream,,Venetian,Approximately 40 yards ,Venetian-C-Cream.jpg,$12.76,$14.90,$25.52
"114"" Venetian - C - Merlot",00124,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Merlot,,Venetian,Approximately 40 yards ,Venetian-C-Merlot.jpg,$12.76,$14.90,$25.52
"114"" Venetian - C - Silver",00125,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Grey,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Silver,,Venetian,Approximately 40 yards ,Venetian-C-Silver.jpg,$12.76,$14.90,$25.52
"114"" Venetian - C - Spa",00126,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Green,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Spa,,Venetian,Approximately 40 yards ,Venetian-C-Spa.jpg,$12.76,$14.90,$25.52
"114"" Venetian - C - Teal",00127,Current,Fabric,Solid/Plain,Woven,,Venetian,Drapery,Teal,,NFPA 260,40,100% Polyester,W,,Solid/Plain,Drapery,,114,,Woven,Up The Roll,NFPA 260,Teal,,Venetian,Approximately 40 yards ,Venetian-C-Teal.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Antique",00128,Current,Fabric,Diamond,Woven,,Venetian,Drapery,Gold,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Antique,,Venetian,Approximately 40 yards ,Venetian-D-Antique.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Aqua",00129,Current,Fabric,Diamond,Woven,,Venetian,Drapery,Blue,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Aqua,,Venetian,Approximately 40 yards ,Venetian-D-Aqua.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Brick",00130,Current,Fabric,Diamond,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Brick,,Venetian,Approximately 40 yards ,Venetian-D-Brick.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Cream",00131,Current,Fabric,Diamond,Woven,,Venetian,Drapery,Neutral,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Cream,,Venetian,Approximately 40 yards ,Venetian-D-Cream.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Merlot",00132,Current,Fabric,Diamond,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Merlot,,Venetian,Approximately 40 yards ,Venetian-D-Merlot.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Silver",00133,Current,Fabric,Diamond,Woven,,Venetian,Drapery,Grey,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Silver,,Venetian,Approximately 40 yards ,Venetian-D-Silver.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Spa",00134,Current,Fabric,Diamond,Woven,,Venetian,Drapery,Green,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Spa,,Venetian,Approximately 40 yards ,Venetian-D-Spa.jpg,$12.76,$14.90,$25.52
"114"" Venetian - D - Teal",00135,Discontinued,Fabric,Diamond,Woven,,Venetian,Drapery,Teal,,NFPA 260,40,100% Polyester,W,,Diamond,Drapery,"V: 1.3"" H:1.3""",114,,Woven,Up The Roll,NFPA 260,Teal,,Venetian,Approximately 40 yards ,,$12.76,$14.90,$25.52
"114"" Venetian - E - Antique",00136,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Gold,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Antique,,Venetian,Approximately 40 yards ,Venetian-E-Antique.jpg,$12.76,$14.90,$25.52
"114"" Venetian - E - Aqua",00137,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Blue,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Aqua,,Venetian,Approximately 40 yards ,Venetian-E-Aqua.jpg,$12.76,$14.90,$25.52
"114"" Venetian - E - Brick",00138,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Brick,,Venetian,Approximately 40 yards ,Venetian-E-Brick.jpg,$12.76,$14.90,$25.52
"114"" Venetian - E - Cream",00139,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Neutral,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Cream,,Venetian,Approximately 40 yards ,Venetian-E-Cream.jpg,$12.76,$14.90,$25.52
"114"" Venetian - E - Merlot",00140,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Merlot,,Venetian,Approximately 40 yards ,Venetian-E-Merlot.jpg,$12.76,$14.90,$25.52
"114"" Venetian - E - Silver",00141,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Grey,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Silver,,Venetian,Approximately 40 yards ,Venetian-E-Silver.jpg,$12.76,$14.90,$25.52
"114"" Venetian - E - Spa",00142,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Green,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Spa,,Venetian,Approximately 40 yards ,Venetian-E-Spa.jpg,$12.76,$14.90,$25.52
"114"" Venetian - E - Teal",00143,Current,Fabric,Stripe,Woven,,Venetian,Drapery,Teal,,NFPA 260,40,100% Polyester,W,,Stripe,Drapery,"H: 1.5""",114,,Woven,Up The Roll,NFPA 260,Teal,,Venetian,Approximately 40 yards ,Venetian-E-Teal.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Antique",00144,Current,Fabric,Damask,Woven,,Venetian,Drapery,Gold,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Antique,,Venetian,Approximately 40 yards ,Venetian-F-Antique.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Aqua",00145,Current,Fabric,Damask,Woven,,Venetian,Drapery,Blue,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Aqua,,Venetian,Approximately 40 yards ,Venetian-F-Aqua.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Brick",00146,Current,Fabric,Damask,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Brick,,Venetian,Approximately 40 yards ,Venetian-F-Brick.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Cream",00147,Current,Fabric,Damask,Woven,,Venetian,Drapery,Neutral,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Cream,,Venetian,Approximately 40 yards ,Venetian-F-Cream.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Merlot",00148,Current,Fabric,Damask,Woven,,Venetian,Drapery,Red,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Merlot,,Venetian,Approximately 40 yards ,Venetian-F-Merlot.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Silver",00149,Current,Fabric,Damask,Woven,,Venetian,Drapery,Grey,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Silver,,Venetian,Approximately 40 yards ,Venetian-F-Silver.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Spa",00150,Current,Fabric,Damask,Woven,,Venetian,Drapery,Green,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Spa,,Venetian,Approximately 40 yards ,Venetian-F-Spa.jpg,$12.76,$14.90,$25.52
"114"" Venetian - F - Teal",00151,Current,Fabric,Damask,Woven,,Venetian,Drapery,Teal,,NFPA 260,40,100% Polyester,W,,Damask,Drapery,"V: 10""  H: 4.63""",114,,Woven,Up The Roll,NFPA 260,Teal,,Venetian,Approximately 40 yards ,Venetian-F-Teal.jpg,$12.76,$14.90,$25.52
1200-Silver,00152,Current,Trim,Metallic,Woven,Bullion Fringes,Metallic,Multi-purpose,Silver,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,8,,,,,Silver,,Metallic Collection,27.5 yds (25 m),1200-Silver.jpg,$13.83,$15.97,$27.66
1200-Antique,00153,Current,Trim,Metallic,Woven,Bullion Fringes,Metallic,Multi-purpose,Green,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,8,,,,,Antique,,Metallic Collection,27.5 yds (25 m),1200-Antique.jpg,$13.83,$15.97,$27.66
1200-Gold,00154,Discontinued,Trim,Metallic,Woven,Bullion Fringes,Metallic,Multi-purpose,Gold,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,8,,,,,Gold,,Metallic Collection,27.5 yds (25 m),,$13.83,$15.97,$27.66
1200-Titanium,00155,Current,Trim,Metallic,Woven,Bullion Fringes,Metallic,Multi-purpose,Grey,,,27.5,100% Polyester,,,Metallic,Multi-purpose,,8,,,,,Titanium,,Metallic Collection,27.5 yds (25 m),1200-Titanium.jpg,$13.83,$15.97,$27.66
160 Sheers #1,00156,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,118,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-1.jpg,$9.67,$12.11,$12.12
160 Sheers #10,00157,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-10.jpg,$9.67,$12.11,$12.12
160 Sheers #100,00158,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-100.jpg,$9.67,$12.11,$12.12
160 Sheers #101,00159,Current,Fabric,Diamond,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Diamond,Drapery,"H: 7.9""",110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-101.jpg,$9.67,$12.11,$12.12
160 Sheers #102,00160,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-102.jpg,$9.67,$12.11,$12.12
160 Sheers #103,00161,Current,Fabric,,Sheer,,160 Sheer,Drapery,,,NFPA 701,60,100% Polyester,S,,Contemporary/Modern,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-103.jpg,$9.67,$12.11,$12.12
160 Sheers #104,00162,Current,Fabric,Damask,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Damask,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-104.jpg,$9.67,$12.11,$12.12
160 Sheers #105,00163,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Yellow,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 0.8""",110,,Sheer,Railroaded,NFPA 701,Yellow,,160 Sheer Collection,Approximately 60 yards ,160-Collection-105.jpg,$9.67,$12.11,$12.12
160 Sheers #106,00164,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-106.jpg,$9.67,$12.11,$12.12
160 Sheers #107,00165,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-107.jpg,$9.67,$12.11,$12.12
160 Sheers #108,00166,Current,Fabric,Plaid/Check,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Plaid/Check,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-108.jpg,$9.67,$12.11,$12.12
160 Sheers #109,00167,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-109.jpg,$9.67,$12.11,$12.12
160 Sheers #11,00168,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-11.jpg,$9.67,$12.11,$12.12
160 Sheers #110,00169,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Gold,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,Gold,,160 Sheer Collection,Approximately 60 yards ,160-Collection-110.jpg,$9.67,$12.11,$12.12
160 Sheers #111,00170,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Brown,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 8.7""",110,,Sheer,Railroaded,NFPA 701,Brown,,160 Sheer Collection,Approximately 60 yards ,160-Collection-111.jpg,$9.67,$12.11,$12.12
160 Sheers #112,00171,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Neutral,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 7.9""",110,,Sheer,Railroaded,NFPA 701,Neutral,,160 Sheer Collection,Approximately 60 yards ,160-Collection-112.jpg,$9.67,$12.11,$12.12
160 Sheers #113,00172,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Grey,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 3.5""",110,,Sheer,Railroaded,NFPA 701,Grey,,160 Sheer Collection,Approximately 60 yards ,160-Collection-113.jpg,$9.67,$12.11,$12.12
160 Sheers #114,00173,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Neutral,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 7.9""",110,,Sheer,Railroaded,NFPA 701,Neutral,,160 Sheer Collection,Approximately 60 yards ,160-Collection-114.jpg,$9.67,$12.11,$12.12
160 Sheers #115,00174,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Grey,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 8.1""",110,,Sheer,Railroaded,NFPA 701,Grey,,160 Sheer Collection,Approximately 60 yards ,160-Collection-115.jpg,$9.67,$12.11,$12.12
160 Sheers #116,00175,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Grey,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 7.9""",110,,Sheer,Railroaded,NFPA 701,Grey,,160 Sheer Collection,Approximately 60 yards ,160-Collection-116.jpg,$9.67,$12.11,$12.12
160 Sheers #117,00176,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Red,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 7.9""",110,,Sheer,Railroaded,NFPA 701,Red,,160 Sheer Collection,Approximately 60 yards ,160-Collection-117.jpg,$9.67,$12.11,$12.12
160 Sheers #118,00177,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Red,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 2""",110,,Sheer,Railroaded,NFPA 701,Red,,160 Sheer Collection,Approximately 60 yards ,160-Collection-118.jpg,$9.67,$12.11,$12.12
160 Sheers #119,00178,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Brown,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 2""",110,,Sheer,Railroaded,NFPA 701,Brown,,160 Sheer Collection,Approximately 60 yards ,160-Collection-119.jpg,$9.67,$12.11,$12.12
160 Sheers #12,00179,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,White,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,White,,160 Sheer Collection,Approximately 60 yards ,160-Collection-12.jpg,$9.67,$12.11,$12.12
160 Sheers #120,00180,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Gold,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 2""",110,,Sheer,Railroaded,NFPA 701,Gold,,160 Sheer Collection,Approximately 60 yards ,160-Collection-120.jpg,$9.67,$12.11,$12.12
160 Sheers #121,00181,Current,Fabric,Solid/Plain,Sheer,,160 Sheer,Drapery,Neutral,,NFPA 701,60,100% Polyester,S,,Solid/Plain,Drapery,H:,110,,Sheer,Railroaded,NFPA 701,Neutral,,160 Sheer Collection,Approximately 60 yards ,160-Collection-121.jpg,$9.67,$12.11,$12.12
160 Sheers #122,00182,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Brown,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 2.8""",110,,Sheer,Railroaded,NFPA 701,Brown,,160 Sheer Collection,Approximately 60 yards ,160-Collection-122.jpg,$9.67,$12.11,$12.12
160 Sheers #123,00183,Current,Fabric,Stripe,Sheer,,160 Sheer,Drapery,Blue,,NFPA 701,60,100% Polyester,S,,Stripe,Drapery,"H: 2.8""",110,,Sheer,Railroaded,NFPA 701,Blue,,160 Sheer Collection,Approximately 60 yards ,160-Collection-123.jpg,$9.67,$12.11,$12.12
